Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
23:05.0, 22/11/2017, 3749.7849N, 12217.1298W,37.8297,-122.2855,2.43,87.65,9
23:06.0, 22/11/2017, 3749.7851N, 12217.1289W,37.8298,-122.2855,2.43,87.65,9
23:06.0, 22/11/2017, 3749.7851N, 12217.1289W,37.8298,-122.2855,2.36,76.33,9
23:07.0, 22/11/2017, 3749.7854N, 12217.1279W,37.8298,-122.2855,2.36,76.33,9.1
23:07.0, 22/11/2017, 3749.7854N, 12217.1279W,37.8298,-122.2855,3.14,69.29,9.1
23:08.0, 22/11/2017, 3749.7856N, 12217.1269W,37.8298,-122.2854,3.14,69.29,9.2
23:08.0, 22/11/2017, 3749.7856N, 12217.1269W,37.8298,-122.2854,3.99,83.59,9.2
23:09.0, 22/11/2017, 3749.7858N, 12217.1250W,37.8298,-122.2854,3.99,83.59,9.4
23:09.0, 22/11/2017, 3749.7858N, 12217.1250W,37.8298,-122.2854,4.79,80.65,9.4
23:10.0, 22/11/2017, 3749.7861N, 12217.1230W,37.8298,-122.2854,4.79,80.65,9.5
23:10.0, 22/11/2017, 3749.7861N, 12217.1230W,37.8298,-122.2854,5.43,76.71,9.5
23:11.0, 22/11/2017, 3749.7868N, 12217.1210W,37.8298,-122.2854,5.43,76.71,9.6
23:11.0, 22/11/2017, 3749.7868N, 12217.1210W,37.8298,-122.2854,5.75,69.84,9.6
23:12.0, 22/11/2017, 3749.7875N, 12217.1191W,37.8298,-122.2853,5.75,69.84,9.6
23:12.0, 22/11/2017, 3749.7875N, 12217.1191W,37.8298,-122.2853,5.91,62.17,9.6
23:13.0, 22/11/2017, 3749.7883N, 12217.1171W,37.8298,-122.2853,5.91,62.17,9.4
23:13.0, 22/11/2017, 3749.7883N, 12217.1171W,37.8298,-122.2853,6.17,60.7,9.4
23:14.0, 22/11/2017, 3749.7890N, 12217.1152W,37.8298,-122.2853,6.17,60.7,9.2
23:14.0, 22/11/2017, 3749.7890N, 12217.1152W,37.8298,-122.2853,6.25,60.12,9.2
23:15.0, 22/11/2017, 3749.7900N, 12217.1132W,37.8298,-122.2852,6.25,60.12,9.2
23:15.0, 22/11/2017, 3749.7900N, 12217.1132W,37.8298,-122.2852,6.29,60.62,9.2
23:16.0, 22/11/2017, 3749.7907N, 12217.1113W,37.8298,-122.2852,6.29,60.62,9.1
23:16.0, 22/11/2017, 3749.7907N, 12217.1113W,37.8298,-122.2852,6.3,67.71,9.1
23:17.0, 22/11/2017, 3749.7912N, 12217.1093W,37.8299,-122.2852,6.3,67.71,9.1
23:17.0, 22/11/2017, 3749.7912N, 12217.1093W,37.8299,-122.2852,6.58,78.73,9.1
23:18.0, 22/11/2017, 3749.7915N, 12217.1064W,37.8299,-122.2851,6.58,78.73,9.3
23:18.0, 22/11/2017, 3749.7915N, 12217.1064W,37.8299,-122.2851,6.83,80.19,9.3
23:19.0, 22/11/2017, 3749.7919N, 12217.1044W,37.8299,-122.2851,6.83,80.19,9.7
23:19.0, 22/11/2017, 3749.7919N, 12217.1044W,37.8299,-122.2851,6.88,75.38,9.7
23:20.0, 22/11/2017, 3749.7924N, 12217.1025W,37.8299,-122.285,6.88,75.38,9.9
23:20.0, 22/11/2017, 3749.7924N, 12217.1025W,37.8299,-122.285,7.16,75.57,9.9
23:21.0, 22/11/2017, 3749.7929N, 12217.0996W,37.8299,-122.285,7.16,75.57,10.2
23:21.0, 22/11/2017, 3749.7929N, 12217.0996W,37.8299,-122.285,7.18,75.29,10.2
23:22.0, 22/11/2017, 3749.7932N, 12217.0976W,37.8299,-122.285,7.18,75.29,10.5
23:22.0, 22/11/2017, 3749.7932N, 12217.0976W,37.8299,-122.285,6.93,82.01,10.5
23:23.0, 22/11/2017, 3749.7932N, 12217.0947W,37.8299,-122.2849,6.93,82.01,11
23:23.0, 22/11/2017, 3749.7932N, 12217.0947W,37.8299,-122.2849,7.18,89.37,11
23:24.0, 22/11/2017, 3749.7934N, 12217.0927W,37.8299,-122.2849,7.18,89.37,11.2
23:24.0, 22/11/2017, 3749.7934N, 12217.0927W,37.8299,-122.2849,7.15,77.75,11.2
23:25.0, 22/11/2017, 3749.7939N, 12217.0898W,37.8299,-122.2848,7.15,77.75,11.4
23:25.0, 22/11/2017, 3749.7939N, 12217.0898W,37.8299,-122.2848,7.31,76.6,11.4
23:26.0, 22/11/2017, 3749.7949N, 12217.0878W,37.8299,-122.2848,7.31,76.6,11.3
23:26.0, 22/11/2017, 3749.7949N, 12217.0878W,37.8299,-122.2848,7.66,68.82,11.3
23:27.0, 22/11/2017, 3749.7954N, 12217.0849W,37.8299,-122.2848,7.66,68.82,11.6
23:27.0, 22/11/2017, 3749.7954N, 12217.0849W,37.8299,-122.2848,7.3,76.16,11.6
23:28.0, 22/11/2017, 3749.7958N, 12217.0820W,37.8299,-122.2847,7.3,76.16,11.9
23:28.0, 22/11/2017, 3749.7958N, 12217.0820W,37.8299,-122.2847,7.34,76.7,11.9
23:29.0, 22/11/2017, 3749.7961N, 12217.0800W,37.8299,-122.2847,7.34,76.7,11.8
23:29.0, 22/11/2017, 3749.7961N, 12217.0800W,37.8299,-122.2847,7.59,75.92,11.8
23:30.0, 22/11/2017, 3749.7966N, 12217.0771W,37.8299,-122.2846,7.59,75.92,12
23:30.0, 22/11/2017, 3749.7966N, 12217.0771W,37.8299,-122.2846,7.53,77.35,12
23:31.0, 22/11/2017, 3749.7971N, 12217.0742W,37.83,-122.2846,7.53,77.35,12.2
23:31.0, 22/11/2017, 3749.7971N, 12217.0742W,37.83,-122.2846,7.6,74.16,12.2
23:32.0, 22/11/2017, 3749.7976N, 12217.0712W,37.83,-122.2845,7.6,74.16,12.4
23:32.0, 22/11/2017, 3749.7976N, 12217.0712W,37.83,-122.2845,7.6,78.95,12.4
23:33.0, 22/11/2017, 3749.7980N, 12217.0693W,37.83,-122.2845,7.6,78.95,12.5
23:33.0, 22/11/2017, 3749.7980N, 12217.0693W,37.83,-122.2845,7.64,79.54,12.5
23:34.0, 22/11/2017, 3749.7985N, 12217.0664W,37.83,-122.2844,7.64,79.54,12.4
23:34.0, 22/11/2017, 3749.7985N, 12217.0664W,37.83,-122.2844,7.65,75.02,12.4
23:35.0, 22/11/2017, 3749.7993N, 12217.0634W,37.83,-122.2844,7.65,75.02,12.3
23:35.0, 22/11/2017, 3749.7993N, 12217.0634W,37.83,-122.2844,7.66,74.7,12.3
23:36.0, 22/11/2017, 3749.7998N, 12217.0615W,37.83,-122.2844,7.66,74.7,12.3
23:36.0, 22/11/2017, 3749.7998N, 12217.0615W,37.83,-122.2844,7.66,78,12.3
23:37.0, 22/11/2017, 3749.8002N, 12217.0585W,37.83,-122.2843,7.66,78,12.2
23:37.0, 22/11/2017, 3749.8002N, 12217.0585W,37.83,-122.2843,7.66,77.24,12.2
23:38.0, 22/11/2017, 3749.8010N, 12217.0556W,37.83,-122.2843,7.66,77.24,12.4
23:38.0, 22/11/2017, 3749.8010N, 12217.0556W,37.83,-122.2843,7.66,70.23,12.4
23:39.0, 22/11/2017, 3749.8015N, 12217.0537W,37.83,-122.2842,7.66,70.23,13
23:39.0, 22/11/2017, 3749.8015N, 12217.0537W,37.83,-122.2842,7.47,76.54,13
23:40.0, 22/11/2017, 3749.8020N, 12217.0507W,37.83,-122.2842,7.47,76.54,13.3
23:40.0, 22/11/2017, 3749.8020N, 12217.0507W,37.83,-122.2842,7.49,78.42,13.3
23:41.0, 22/11/2017, 3749.8022N, 12217.0478W,37.83,-122.2841,7.49,78.42,13.5
23:41.0, 22/11/2017, 3749.8022N, 12217.0478W,37.83,-122.2841,7.56,75.75,13.5
23:42.0, 22/11/2017, 3749.8029N, 12217.0449W,37.8301,-122.2841,7.56,75.75,13.6
23:42.0, 22/11/2017, 3749.8029N, 12217.0449W,37.8301,-122.2841,7.63,74.47,13.6
23:43.0, 22/11/2017, 3749.8032N, 12217.0429W,37.8301,-122.2841,7.63,74.47,13.7
23:43.0, 22/11/2017, 3749.8032N, 12217.0429W,37.8301,-122.2841,7.6,74.11,13.7
23:44.0, 22/11/2017, 3749.8037N, 12217.0400W,37.8301,-122.284,7.6,74.11,13.8
23:44.0, 22/11/2017, 3749.8037N, 12217.0400W,37.8301,-122.284,7.32,69.61,13.8
23:45.0, 22/11/2017, 3749.8041N, 12217.0380W,37.8301,-122.284,7.32,69.61,14.1
23:45.0, 22/11/2017, 3749.8041N, 12217.0380W,37.8301,-122.284,7.12,68.12,14.1
23:46.0, 22/11/2017, 3749.8046N, 12217.0361W,37.8301,-122.2839,7.12,68.12,14.5
23:46.0, 22/11/2017, 3749.8046N, 12217.0361W,37.8301,-122.2839,7.41,74.89,14.5
23:47.0, 22/11/2017, 3749.8054N, 12217.0332W,37.8301,-122.2839,7.41,74.89,14.8
23:47.0, 22/11/2017, 3749.8054N, 12217.0332W,37.8301,-122.2839,7.81,78.72,14.8
23:48.0, 22/11/2017, 3749.8059N, 12217.0302W,37.8301,-122.2838,7.81,78.72,15.1
23:48.0, 22/11/2017, 3749.8059N, 12217.0302W,37.8301,-122.2838,7.88,78.18,15.1
23:49.0, 22/11/2017, 3749.8066N, 12217.0273W,37.8301,-122.2838,7.88,78.18,15.5
23:49.0, 22/11/2017, 3749.8066N, 12217.0273W,37.8301,-122.2838,7.94,77.9,15.5
23:50.0, 22/11/2017, 3749.8073N, 12217.0244W,37.8301,-122.2837,7.94,77.9,15.7
23:50.0, 22/11/2017, 3749.8073N, 12217.0244W,37.8301,-122.2837,7.9,78.65,15.7
23:51.0, 22/11/2017, 3749.8078N, 12217.0224W,37.8301,-122.2837,7.9,78.65,15.7
23:51.0, 22/11/2017, 3749.8078N, 12217.0224W,37.8301,-122.2837,7.52,77.19,15.7
23:52.0, 22/11/2017, 3749.8083N, 12217.0195W,37.8301,-122.2837,7.52,77.19,15.8
23:52.0, 22/11/2017, 3749.8083N, 12217.0195W,37.8301,-122.2837,7.51,74.31,15.8
23:53.0, 22/11/2017, 3749.8088N, 12217.0166W,37.8301,-122.2836,7.51,74.31,15.8
23:53.0, 22/11/2017, 3749.8088N, 12217.0166W,37.8301,-122.2836,7.35,73.71,15.8
23:54.0, 22/11/2017, 3749.8095N, 12217.0146W,37.8302,-122.2836,7.35,73.71,16
23:54.0, 22/11/2017, 3749.8095N, 12217.0146W,37.8302,-122.2836,7.43,71.2,16
23:55.0, 22/11/2017, 3749.8100N, 12217.0117W,37.8302,-122.2835,7.43,71.2,16.3
23:55.0, 22/11/2017, 3749.8100N, 12217.0117W,37.8302,-122.2835,7.6,72.4,16.3
23:56.0, 22/11/2017, 3749.8105N, 12217.0087W,37.8302,-122.2835,7.6,72.4,16.5
23:56.0, 22/11/2017, 3749.8105N, 12217.0087W,37.8302,-122.2835,7.59,73.5,16.5
23:57.0, 22/11/2017, 3749.8110N, 12217.0068W,37.8302,-122.2835,7.59,73.5,16.8
23:57.0, 22/11/2017, 3749.8110N, 12217.0068W,37.8302,-122.2835,7.33,77.94,16.8
23:58.0, 22/11/2017, 3749.8112N, 12217.0039W,37.8302,-122.2834,7.33,77.94,17
23:58.0, 22/11/2017, 3749.8112N, 12217.0039W,37.8302,-122.2834,7.38,79.02,17
23:59.0, 22/11/2017, 3749.8117N, 12217.0009W,37.8302,-122.2834,7.38,79.02,17
23:59.0, 22/11/2017, 3749.8117N, 12217.0009W,37.8302,-122.2834,7.45,75.9,17
24:00.0, 22/11/2017, 3749.8125N, 12216.9980W,37.8302,-122.2833,7.45,75.9,17.4
24:00.0, 22/11/2017, 3749.8125N, 12216.9980W,37.8302,-122.2833,7.18,73.82,17.4
24:01.0, 22/11/2017, 3749.8134N, 12216.9960W,37.8302,-122.2833,7.18,73.82,17.9
24:01.0, 22/11/2017, 3749.8134N, 12216.9960W,37.8302,-122.2833,7.12,80.25,17.9
24:02.0, 22/11/2017, 3749.8139N, 12216.9931W,37.8302,-122.2832,7.12,80.25,18.2
24:02.0, 22/11/2017, 3749.8139N, 12216.9931W,37.8302,-122.2832,7.42,79.04,18.2
24:03.0, 22/11/2017, 3749.8146N, 12216.9912W,37.8302,-122.2832,7.42,79.04,18.2
24:03.0, 22/11/2017, 3749.8146N, 12216.9912W,37.8302,-122.2832,7.7,70.25,18.2
24:04.0, 22/11/2017, 3749.8156N, 12216.9882W,37.8303,-122.2831,7.7,70.25,18.6
24:04.0, 22/11/2017, 3749.8156N, 12216.9882W,37.8303,-122.2831,7.73,64.78,18.6
24:05.0, 22/11/2017, 3749.8164N, 12216.9863W,37.8303,-122.2831,7.73,64.78,18.9
24:05.0, 22/11/2017, 3749.8164N, 12216.9863W,37.8303,-122.2831,7.71,69.15,18.9
24:06.0, 22/11/2017, 3749.8168N, 12216.9833W,37.8303,-122.2831,7.71,69.15,19.5
24:06.0, 22/11/2017, 3749.8168N, 12216.9833W,37.8303,-122.2831,7.52,75.55,19.5
24:07.0, 22/11/2017, 3749.8173N, 12216.9804W,37.8303,-122.283,7.52,75.55,19.6
24:07.0, 22/11/2017, 3749.8173N, 12216.9804W,37.8303,-122.283,7.58,77.97,19.6
24:08.0, 22/11/2017, 3749.8176N, 12216.9785W,37.8303,-122.283,7.58,77.97,19.8
24:08.0, 22/11/2017, 3749.8176N, 12216.9785W,37.8303,-122.283,7.61,76.48,19.8
24:09.0, 22/11/2017, 3749.8181N, 12216.9755W,37.8303,-122.2829,7.61,76.48,19.9
24:09.0, 22/11/2017, 3749.8181N, 12216.9755W,37.8303,-122.2829,7.41,74.59,19.9
24:10.0, 22/11/2017, 3749.8186N, 12216.9736W,37.8303,-122.2829,7.41,74.59,20.1
24:10.0, 22/11/2017, 3749.8186N, 12216.9736W,37.8303,-122.2829,7.2,75.67,20.1
24:11.0, 22/11/2017, 3749.8190N, 12216.9707W,37.8303,-122.2828,7.2,75.67,20.3
24:11.0, 22/11/2017, 3749.8190N, 12216.9707W,37.8303,-122.2828,7.28,77.36,20.3
24:12.0, 22/11/2017, 3749.8195N, 12216.9677W,37.8303,-122.2828,7.28,77.36,20.5
24:12.0, 22/11/2017, 3749.8195N, 12216.9677W,37.8303,-122.2828,7.45,75.43,20.5
24:13.0, 22/11/2017, 3749.8200N, 12216.9648W,37.8303,-122.2827,7.45,75.43,20.8
24:13.0, 22/11/2017, 3749.8200N, 12216.9648W,37.8303,-122.2827,7.42,74.41,20.8
24:14.0, 22/11/2017, 3749.8208N, 12216.9628W,37.8303,-122.2827,7.42,74.41,21
24:14.0, 22/11/2017, 3749.8208N, 12216.9628W,37.8303,-122.2827,6.97,74.82,21
24:15.0, 22/11/2017, 3749.8212N, 12216.9609W,37.8304,-122.2827,6.97,74.82,21.3
24:15.0, 22/11/2017, 3749.8212N, 12216.9609W,37.8304,-122.2827,6.95,76.99,21.3
24:16.0, 22/11/2017, 3749.8220N, 12216.9580W,37.8304,-122.2826,6.95,76.99,21.4
24:16.0, 22/11/2017, 3749.8220N, 12216.9580W,37.8304,-122.2826,6.72,78.8,21.4
24:17.0, 22/11/2017, 3749.8222N, 12216.9560W,37.8304,-122.2826,6.72,78.8,21.5
24:17.0, 22/11/2017, 3749.8222N, 12216.9560W,37.8304,-122.2826,6.76,73.8,21.5
24:18.0, 22/11/2017, 3749.8225N, 12216.9531W,37.8304,-122.2826,6.76,73.8,21.9
24:18.0, 22/11/2017, 3749.8225N, 12216.9531W,37.8304,-122.2826,6.21,67.6,21.9
24:19.0, 22/11/2017, 3749.8229N, 12216.9511W,37.8304,-122.2825,6.21,67.6,22.4
24:19.0, 22/11/2017, 3749.8229N, 12216.9511W,37.8304,-122.2825,6.67,71.68,22.4
24:20.0, 22/11/2017, 3749.8234N, 12216.9482W,37.8304,-122.2825,6.67,71.68,22.8
24:20.0, 22/11/2017, 3749.8234N, 12216.9482W,37.8304,-122.2825,7.33,79.49,22.8
24:21.0, 22/11/2017, 3749.8237N, 12216.9462W,37.8304,-122.2824,7.33,79.49,23
24:21.0, 22/11/2017, 3749.8237N, 12216.9462W,37.8304,-122.2824,7.52,82.09,23
24:22.0, 22/11/2017, 3749.8242N, 12216.9433W,37.8304,-122.2824,7.52,82.09,23.2
24:22.0, 22/11/2017, 3749.8242N, 12216.9433W,37.8304,-122.2824,7.46,79.61,23.2
24:23.0, 22/11/2017, 3749.8244N, 12216.9404W,37.8304,-122.2823,7.46,79.61,23.5
24:23.0, 22/11/2017, 3749.8244N, 12216.9404W,37.8304,-122.2823,7.42,76.99,23.5
24:24.0, 22/11/2017, 3749.8247N, 12216.9384W,37.8304,-122.2823,7.42,76.99,23.6
24:24.0, 22/11/2017, 3749.8247N, 12216.9384W,37.8304,-122.2823,6.35,76.63,23.6
24:25.0, 22/11/2017, 3749.8251N, 12216.9355W,37.8304,-122.2823,6.35,76.63,23.7
24:25.0, 22/11/2017, 3749.8251N, 12216.9355W,37.8304,-122.2823,6.93,77.29,23.7
24:26.0, 22/11/2017, 3749.8259N, 12216.9335W,37.8304,-122.2822,6.93,77.29,24.1
24:26.0, 22/11/2017, 3749.8259N, 12216.9335W,37.8304,-122.2822,7.16,75.16,24.1
24:27.0, 22/11/2017, 3749.8264N, 12216.9306W,37.8304,-122.2822,7.16,75.16,24.2
24:27.0, 22/11/2017, 3749.8264N, 12216.9306W,37.8304,-122.2822,7.1,75.28,24.2
24:28.0, 22/11/2017, 3749.8269N, 12216.9287W,37.8304,-122.2821,7.1,75.28,23.9
24:28.0, 22/11/2017, 3749.8269N, 12216.9287W,37.8304,-122.2821,6.84,74.8,23.9
24:29.0, 22/11/2017, 3749.8271N, 12216.9257W,37.8305,-122.2821,6.84,74.8,24.2
24:29.0, 22/11/2017, 3749.8271N, 12216.9257W,37.8305,-122.2821,6.8,79.89,24.2
24:30.0, 22/11/2017, 3749.8276N, 12216.9238W,37.8305,-122.2821,6.8,79.89,24.2
24:30.0, 22/11/2017, 3749.8276N, 12216.9238W,37.8305,-122.2821,6.77,79.35,24.2
24:31.0, 22/11/2017, 3749.8278N, 12216.9218W,37.8305,-122.282,6.77,79.35,24.2
24:31.0, 22/11/2017, 3749.8278N, 12216.9218W,37.8305,-122.282,6.13,74.83,24.2
24:32.0, 22/11/2017, 3749.8286N, 12216.9189W,37.8305,-122.282,6.13,74.83,24.1
24:32.0, 22/11/2017, 3749.8286N, 12216.9189W,37.8305,-122.282,6.59,77.59,24.1
24:33.0, 22/11/2017, 3749.8291N, 12216.9160W,37.8305,-122.2819,6.59,77.59,23.9
24:33.0, 22/11/2017, 3749.8291N, 12216.9160W,37.8305,-122.2819,6.97,79.15,23.9
24:34.0, 22/11/2017, 3749.8295N, 12216.9140W,37.8305,-122.2819,6.97,79.15,23.9
24:34.0, 22/11/2017, 3749.8295N, 12216.9140W,37.8305,-122.2819,7.16,77.18,23.9
24:35.0, 22/11/2017, 3749.8298N, 12216.9111W,37.8305,-122.2819,7.16,77.18,24.1
24:35.0, 22/11/2017, 3749.8298N, 12216.9111W,37.8305,-122.2819,7.21,78.85,24.1
24:36.0, 22/11/2017, 3749.8303N, 12216.9091W,37.8305,-122.2818,7.21,78.85,24
24:36.0, 22/11/2017, 3749.8303N, 12216.9091W,37.8305,-122.2818,7.24,77.55,24
24:37.0, 22/11/2017, 3749.8308N, 12216.9062W,37.8305,-122.2818,7.24,77.55,23.9
24:37.0, 22/11/2017, 3749.8308N, 12216.9062W,37.8305,-122.2818,7.05,74.16,23.9
24:38.0, 22/11/2017, 3749.8312N, 12216.9042W,37.8305,-122.2817,7.05,74.16,23.9
24:38.0, 22/11/2017, 3749.8312N, 12216.9042W,37.8305,-122.2817,6.74,74.34,23.9
24:39.0, 22/11/2017, 3749.8317N, 12216.9013W,37.8305,-122.2817,6.74,74.34,24
24:39.0, 22/11/2017, 3749.8317N, 12216.9013W,37.8305,-122.2817,6.8,73.1,24
24:40.0, 22/11/2017, 3749.8327N, 12216.8994W,37.8305,-122.2817,6.8,73.1,24.2
24:40.0, 22/11/2017, 3749.8327N, 12216.8994W,37.8305,-122.2817,6.77,72.93,24.2
24:41.0, 22/11/2017, 3749.8334N, 12216.8974W,37.8306,-122.2816,6.77,72.93,24.3
24:41.0, 22/11/2017, 3749.8334N, 12216.8974W,37.8306,-122.2816,6.7,72.18,24.3
24:42.0, 22/11/2017, 3749.8339N, 12216.8945W,37.8306,-122.2816,6.7,72.18,24.3
24:42.0, 22/11/2017, 3749.8339N, 12216.8945W,37.8306,-122.2816,6.5,73.8,24.3
24:43.0, 22/11/2017, 3749.8342N, 12216.8925W,37.8306,-122.2815,6.5,73.8,24.2
24:43.0, 22/11/2017, 3749.8342N, 12216.8925W,37.8306,-122.2815,6.66,74.27,24.2
24:44.0, 22/11/2017, 3749.8347N, 12216.8906W,37.8306,-122.2815,6.66,74.27,24.3
24:44.0, 22/11/2017, 3749.8347N, 12216.8906W,37.8306,-122.2815,6.37,75.59,24.3
24:45.0, 22/11/2017, 3749.8349N, 12216.8876W,37.8306,-122.2815,6.37,75.59,24.5
24:45.0, 22/11/2017, 3749.8349N, 12216.8876W,37.8306,-122.2815,5.83,78.83,24.5
24:46.0, 22/11/2017, 3749.8354N, 12216.8857W,37.8306,-122.2814,5.83,78.83,24.6
24:46.0, 22/11/2017, 3749.8354N, 12216.8857W,37.8306,-122.2814,5.16,69.57,24.6
24:47.0, 22/11/2017, 3749.8359N, 12216.8847W,37.8306,-122.2814,5.16,69.57,24.6
24:47.0, 22/11/2017, 3749.8359N, 12216.8847W,37.8306,-122.2814,4.52,60.42,24.6
24:48.0, 22/11/2017, 3749.8361N, 12216.8828W,37.8306,-122.2814,4.52,60.42,24.8
24:48.0, 22/11/2017, 3749.8361N, 12216.8828W,37.8306,-122.2814,4.5,72.62,24.8
24:49.0, 22/11/2017, 3749.8366N, 12216.8818W,37.8306,-122.2814,4.5,72.62,24.9
24:49.0, 22/11/2017, 3749.8366N, 12216.8818W,37.8306,-122.2814,3.85,75.54,24.9
24:50.0, 22/11/2017, 3749.8369N, 12216.8798W,37.8306,-122.2813,3.85,75.54,24.9
24:50.0, 22/11/2017, 3749.8369N, 12216.8798W,37.8306,-122.2813,3.11,88.89,24.9
24:51.0, 22/11/2017, 3749.8371N, 12216.8798W,37.8306,-122.2813,3.11,88.89,25.2
24:51.0, 22/11/2017, 3749.8371N, 12216.8798W,37.8306,-122.2813,2.02,88.89,25.2
24:52.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,2.02,88.89,25.4
24:52.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,1.29,88.89,25.4
24:53.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,1.29,88.89,25.3
24:53.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.67,88.89,25.3
24:54.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.67,88.89,25.2
24:54.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.12,88.89,25.2
24:55.0, 22/11/2017, 3749.8376N, 12216.8789W,37.8306,-122.2813,0.12,88.89,24.9
24:55.0, 22/11/2017, 3749.8376N, 12216.8789W,37.8306,-122.2813,0.14,88.89,24.9
24:56.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.14,88.89,25
24:56.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.15,88.89,25
24:57.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.15,88.89,25.1
24:57.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.04,88.89,25.1
24:58.0, 22/11/2017, 3749.8376N, 12216.8789W,37.8306,-122.2813,0.04,88.89,25.2
24:58.0, 22/11/2017, 3749.8376N, 12216.8789W,37.8306,-122.2813,0.41,88.89,25.2
24:59.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,0.41,88.89,25.2
24:59.0, 22/11/2017, 3749.8374N, 12216.8789W,37.8306,-122.2813,1.39,88.89,25.2
25:00.0, 22/11/2017, 3749.8374N, 12216.8779W,37.8306,-122.2813,1.39,88.89,25.3
25:00.0, 22/11/2017, 3749.8374N, 12216.8779W,37.8306,-122.2813,2.4,88.89,25.3
25:01.0, 22/11/2017, 3749.8371N, 12216.8769W,37.8306,-122.2813,2.4,88.89,24.9
25:01.0, 22/11/2017, 3749.8371N, 12216.8769W,37.8306,-122.2813,4.15,98.94,24.9
25:02.0, 22/11/2017, 3749.8369N, 12216.8750W,37.8306,-122.2813,4.15,98.94,24.5
25:02.0, 22/11/2017, 3749.8369N, 12216.8750W,37.8306,-122.2813,4.6,89.2,24.5
25:03.0, 22/11/2017, 3749.8371N, 12216.8730W,37.8306,-122.2812,4.6,89.2,24.4
25:03.0, 22/11/2017, 3749.8371N, 12216.8730W,37.8306,-122.2812,5.63,78.18,24.4
25:04.0, 22/11/2017, 3749.8374N, 12216.8701W,37.8306,-122.2812,5.63,78.18,23.9
25:04.0, 22/11/2017, 3749.8374N, 12216.8701W,37.8306,-122.2812,6.18,71.34,23.9
25:05.0, 22/11/2017, 3749.8381N, 12216.8681W,37.8306,-122.2811,6.18,71.34,23.6
25:05.0, 22/11/2017, 3749.8381N, 12216.8681W,37.8306,-122.2811,6.49,66.43,23.6
25:06.0, 22/11/2017, 3749.8391N, 12216.8662W,37.8306,-122.2811,6.49,66.43,23.2
25:06.0, 22/11/2017, 3749.8391N, 12216.8662W,37.8306,-122.2811,6.67,67.95,23.2
25:07.0, 22/11/2017, 3749.8395N, 12216.8632W,37.8307,-122.2811,6.67,67.95,22.9
25:07.0, 22/11/2017, 3749.8395N, 12216.8632W,37.8307,-122.2811,6.73,67.42,22.9
25:08.0, 22/11/2017, 3749.8405N, 12216.8613W,37.8307,-122.281,6.73,67.42,22.7
25:08.0, 22/11/2017, 3749.8405N, 12216.8613W,37.8307,-122.281,6.8,65.18,22.7
25:09.0, 22/11/2017, 3749.8413N, 12216.8583W,37.8307,-122.281,6.8,65.18,22.4
25:09.0, 22/11/2017, 3749.8413N, 12216.8583W,37.8307,-122.281,6.77,65.86,22.4
25:10.0, 22/11/2017, 3749.8422N, 12216.8554W,37.8307,-122.2809,6.77,65.86,22.1
25:10.0, 22/11/2017, 3749.8422N, 12216.8554W,37.8307,-122.2809,7.09,70.87,22.1
25:11.0, 22/11/2017, 3749.8430N, 12216.8535W,37.8307,-122.2809,7.09,70.87,22
25:11.0, 22/11/2017, 3749.8430N, 12216.8535W,37.8307,-122.2809,7.38,73.55,22
25:12.0, 22/11/2017, 3749.8435N, 12216.8505W,37.8307,-122.2808,7.38,73.55,22
25:12.0, 22/11/2017, 3749.8435N, 12216.8505W,37.8307,-122.2808,6.47,75.95,22
25:13.0, 22/11/2017, 3749.8439N, 12216.8486W,37.8307,-122.2808,6.47,75.95,22.1
25:13.0, 22/11/2017, 3749.8439N, 12216.8486W,37.8307,-122.2808,6.92,73.55,22.1
25:14.0, 22/11/2017, 3749.8442N, 12216.8457W,37.8307,-122.2808,6.92,73.55,22.1
25:14.0, 22/11/2017, 3749.8442N, 12216.8457W,37.8307,-122.2808,6.53,78.64,22.1
25:15.0, 22/11/2017, 3749.8444N, 12216.8437W,37.8307,-122.2807,6.53,78.64,22.1
25:15.0, 22/11/2017, 3749.8444N, 12216.8437W,37.8307,-122.2807,6.14,73.5,22.1
25:16.0, 22/11/2017, 3749.8444N, 12216.8417W,37.8307,-122.2807,6.14,73.5,22.2
25:16.0, 22/11/2017, 3749.8444N, 12216.8417W,37.8307,-122.2807,5.67,76,22.2
25:17.0, 22/11/2017, 3749.8452N, 12216.8398W,37.8308,-122.2807,5.67,76,22.5
25:17.0, 22/11/2017, 3749.8452N, 12216.8398W,37.8308,-122.2807,6.6,74.55,22.5
