Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
11:47.0, 17/11/2017, 3751.0168N, 12217.5800W,37.8503,-122.293,33.68,241.75,5.8
11:48.0, 17/11/2017, 3751.0122N, 12217.5898W,37.8502,-122.2932,33.68,241.75,5.5
11:48.0, 17/11/2017, 3751.0122N, 12217.5898W,37.8502,-122.2932,34.51,241.4,5.5
11:49.0, 17/11/2017, 3751.0078N, 12217.6005W,37.8501,-122.2933,34.51,241.4,4.8
11:49.0, 17/11/2017, 3751.0078N, 12217.6005W,37.8501,-122.2933,34.77,241.28,4.8
11:50.0, 17/11/2017, 3751.0034N, 12217.6113W,37.8501,-122.2935,34.77,241.28,4.3
11:50.0, 17/11/2017, 3751.0034N, 12217.6113W,37.8501,-122.2935,34.53,241.44,4.3
11:51.0, 17/11/2017, 3750.9987N, 12217.6220W,37.85,-122.2937,34.53,241.44,3.8
11:51.0, 17/11/2017, 3750.9987N, 12217.6220W,37.85,-122.2937,34.69,241.5,3.8
11:52.0, 17/11/2017, 3750.9941N, 12217.6328W,37.8499,-122.2939,34.69,241.5,2.9
11:52.0, 17/11/2017, 3750.9941N, 12217.6328W,37.8499,-122.2939,34.89,241.93,2.9
11:53.0, 17/11/2017, 3750.9897N, 12217.6435W,37.8498,-122.2941,34.89,241.93,1.9
11:53.0, 17/11/2017, 3750.9897N, 12217.6435W,37.8498,-122.2941,34.85,245,1.9
11:54.0, 17/11/2017, 3750.9860N, 12217.6552W,37.8498,-122.2943,34.85,245,0.4
11:54.0, 17/11/2017, 3750.9860N, 12217.6552W,37.8498,-122.2943,36.03,244.77,0.4
11:55.0, 17/11/2017, 3750.9819N, 12217.6669W,37.8497,-122.2945,36.03,244.77,-1.1
11:55.0, 17/11/2017, 3750.9819N, 12217.6669W,37.8497,-122.2945,35.59,243.77,-1.1
11:56.0, 17/11/2017, 3750.9780N, 12217.6787W,37.8496,-122.2947,35.59,243.77,-2.8
11:56.0, 17/11/2017, 3750.9780N, 12217.6787W,37.8496,-122.2947,37.65,243.65,-2.8
11:57.0, 17/11/2017, 3750.9733N, 12217.6904W,37.8496,-122.2948,37.65,243.65,-4
11:57.0, 17/11/2017, 3750.9733N, 12217.6904W,37.8496,-122.2948,38.13,243.53,-4
11:58.0, 17/11/2017, 3750.9687N, 12217.7031W,37.8495,-122.2951,38.13,243.53,-5.1
11:58.0, 17/11/2017, 3750.9687N, 12217.7031W,37.8495,-122.2951,38.2,243.13,-5.1
11:59.0, 17/11/2017, 3750.9638N, 12217.7148W,37.8494,-122.2953,38.2,243.13,-6.3
11:59.0, 17/11/2017, 3750.9638N, 12217.7148W,37.8494,-122.2953,38.23,242.82,-6.3
12:00.0, 17/11/2017, 3750.9589N, 12217.7265W,37.8493,-122.2954,38.23,242.82,-7.3
12:00.0, 17/11/2017, 3750.9589N, 12217.7265W,37.8493,-122.2954,38.42,242.67,-7.3
12:01.0, 17/11/2017, 3750.9553N, 12217.7392W,37.8493,-122.2957,38.42,242.67,-8
12:01.0, 17/11/2017, 3750.9553N, 12217.7392W,37.8493,-122.2957,37.97,244.55,-8
12:02.0, 17/11/2017, 3750.9506N, 12217.7500W,37.8492,-122.2958,37.97,244.55,-7.9
12:02.0, 17/11/2017, 3750.9506N, 12217.7500W,37.8492,-122.2958,38.18,244.11,-7.9
12:03.0, 17/11/2017, 3750.9455N, 12217.7617W,37.8491,-122.296,38.18,244.11,-6.2
12:03.0, 17/11/2017, 3750.9455N, 12217.7617W,37.8491,-122.296,35.95,242.55,-6.2
12:04.0, 17/11/2017, 3750.9411N, 12217.7724W,37.849,-122.2962,35.95,242.55,-5.1
12:04.0, 17/11/2017, 3750.9411N, 12217.7724W,37.849,-122.2962,34.84,244.72,-5.1
12:05.0, 17/11/2017, 3750.9365N, 12217.7832W,37.8489,-122.2964,34.84,244.72,-3.9
12:05.0, 17/11/2017, 3750.9365N, 12217.7832W,37.8489,-122.2964,33.63,246.51,-3.9
12:06.0, 17/11/2017, 3750.9326N, 12217.7949W,37.8489,-122.2966,33.63,246.51,-2.7
12:06.0, 17/11/2017, 3750.9326N, 12217.7949W,37.8489,-122.2966,32.39,249.97,-2.7
12:07.0, 17/11/2017, 3750.9287N, 12217.8056W,37.8488,-122.2968,32.39,249.97,-1.6
12:07.0, 17/11/2017, 3750.9287N, 12217.8056W,37.8488,-122.2968,32.62,254.29,-1.6
12:08.0, 17/11/2017, 3750.9255N, 12217.8164W,37.8488,-122.2969,32.62,254.29,-0.7
12:08.0, 17/11/2017, 3750.9255N, 12217.8164W,37.8488,-122.2969,31.81,258.79,-0.7
12:09.0, 17/11/2017, 3750.9235N, 12217.8281W,37.8487,-122.2971,31.81,258.79,-0.3
12:09.0, 17/11/2017, 3750.9235N, 12217.8281W,37.8487,-122.2971,33.29,263.8,-0.3
12:10.0, 17/11/2017, 3750.9230N, 12217.8398W,37.8487,-122.2973,33.29,263.8,0.5
12:10.0, 17/11/2017, 3750.9230N, 12217.8398W,37.8487,-122.2973,34.99,272.88,0.5
12:11.0, 17/11/2017, 3750.9243N, 12217.8525W,37.8487,-122.2975,34.99,272.88,0.7
12:11.0, 17/11/2017, 3750.9243N, 12217.8525W,37.8487,-122.2975,36.12,278.51,0.7
12:12.0, 17/11/2017, 3750.9260N, 12217.8652W,37.8488,-122.2978,36.12,278.51,1.3
12:12.0, 17/11/2017, 3750.9260N, 12217.8652W,37.8488,-122.2978,37.43,281.4,1.3
12:13.0, 17/11/2017, 3750.9284N, 12217.8789W,37.8488,-122.298,37.43,281.4,2.1
12:13.0, 17/11/2017, 3750.9284N, 12217.8789W,37.8488,-122.298,38.74,283.44,2.1
12:14.0, 17/11/2017, 3750.9311N, 12217.8925W,37.8489,-122.2982,38.74,283.44,2.8
12:14.0, 17/11/2017, 3750.9311N, 12217.8925W,37.8489,-122.2982,39.74,284.82,2.8
12:15.0, 17/11/2017, 3750.9340N, 12217.9052W,37.8489,-122.2984,39.74,284.82,3.3
12:15.0, 17/11/2017, 3750.9340N, 12217.9052W,37.8489,-122.2984,39.93,284.04,3.3
12:16.0, 17/11/2017, 3750.9367N, 12217.9189W,37.8489,-122.2987,39.93,284.04,4.5
12:16.0, 17/11/2017, 3750.9367N, 12217.9189W,37.8489,-122.2987,40.15,281.82,4.5
12:17.0, 17/11/2017, 3750.9387N, 12217.9335W,37.849,-122.2989,40.15,281.82,5.3
12:17.0, 17/11/2017, 3750.9387N, 12217.9335W,37.849,-122.2989,39.58,279.65,5.3
12:18.0, 17/11/2017, 3750.9401N, 12217.9472W,37.849,-122.2991,39.58,279.65,6.4
12:18.0, 17/11/2017, 3750.9401N, 12217.9472W,37.849,-122.2991,40.27,275.77,6.4
12:19.0, 17/11/2017, 3750.9409N, 12217.9609W,37.849,-122.2994,40.27,275.77,7.1
12:19.0, 17/11/2017, 3750.9409N, 12217.9609W,37.849,-122.2994,38.62,269.86,7.1
12:20.0, 17/11/2017, 3750.9399N, 12217.9736W,37.849,-122.2996,38.62,269.86,7.2
12:20.0, 17/11/2017, 3750.9399N, 12217.9736W,37.849,-122.2996,37.51,261.96,7.2
12:21.0, 17/11/2017, 3750.9375N, 12217.9863W,37.849,-122.2998,37.51,261.96,6.4
12:21.0, 17/11/2017, 3750.9375N, 12217.9863W,37.849,-122.2998,37.44,251.93,6.4
12:22.0, 17/11/2017, 3750.9333N, 12217.9990W,37.8489,-122.3,37.44,251.93,6
12:22.0, 17/11/2017, 3750.9333N, 12217.9990W,37.8489,-122.3,37.69,243.74,6
12:23.0, 17/11/2017, 3750.9277N, 12218.0097W,37.8488,-122.3002,37.69,243.74,5.6
12:23.0, 17/11/2017, 3750.9277N, 12218.0097W,37.8488,-122.3002,37.49,236.17,5.6
12:24.0, 17/11/2017, 3750.9204N, 12218.0205W,37.8487,-122.3003,37.49,236.17,5.2
12:24.0, 17/11/2017, 3750.9204N, 12218.0205W,37.8487,-122.3003,38.97,227.13,5.2
12:25.0, 17/11/2017, 3750.9116N, 12218.0292W,37.8485,-122.3005,38.97,227.13,4.5
12:25.0, 17/11/2017, 3750.9116N, 12218.0292W,37.8485,-122.3005,38.2,215.19,4.5
12:26.0, 17/11/2017, 3750.9018N, 12218.0351W,37.8484,-122.3006,38.2,215.19,3.8
12:26.0, 17/11/2017, 3750.9018N, 12218.0351W,37.8484,-122.3006,37.92,200.82,3.8
12:27.0, 17/11/2017, 3750.8911N, 12218.0390W,37.8482,-122.3007,37.92,200.82,3.9
12:27.0, 17/11/2017, 3750.8911N, 12218.0390W,37.8482,-122.3007,38.48,193.8,3.9
12:28.0, 17/11/2017, 3750.8798N, 12218.0410W,37.848,-122.3007,38.48,193.8,4.8
12:28.0, 17/11/2017, 3750.8798N, 12218.0410W,37.848,-122.3007,38.5,185.67,4.8
12:29.0, 17/11/2017, 3750.8688N, 12218.0410W,37.8478,-122.3007,38.5,185.67,4.7
12:29.0, 17/11/2017, 3750.8688N, 12218.0410W,37.8478,-122.3007,38.1,181.13,4.7
12:30.0, 17/11/2017, 3750.8581N, 12218.0400W,37.8476,-122.3007,38.1,181.13,4.5
12:30.0, 17/11/2017, 3750.8581N, 12218.0400W,37.8476,-122.3007,38.67,170.35,4.5
12:31.0, 17/11/2017, 3750.8476N, 12218.0361W,37.8475,-122.3006,38.67,170.35,5.2
12:31.0, 17/11/2017, 3750.8476N, 12218.0361W,37.8475,-122.3006,38.44,159.96,5.2
12:32.0, 17/11/2017, 3750.8374N, 12218.0312W,37.8473,-122.3005,38.44,159.96,5.3
12:32.0, 17/11/2017, 3750.8374N, 12218.0312W,37.8473,-122.3005,39,156.21,5.3
12:33.0, 17/11/2017, 3750.8283N, 12218.0244W,37.8471,-122.3004,39,156.21,5.6
12:33.0, 17/11/2017, 3750.8283N, 12218.0244W,37.8471,-122.3004,38.96,145.17,5.6
12:34.0, 17/11/2017, 3750.8200N, 12218.0166W,37.847,-122.3003,38.96,145.17,6.4
12:34.0, 17/11/2017, 3750.8200N, 12218.0166W,37.847,-122.3003,35.21,143.77,6.4
12:35.0, 17/11/2017, 3750.8125N, 12218.0087W,37.8469,-122.3002,35.21,143.77,7.9
12:35.0, 17/11/2017, 3750.8125N, 12218.0087W,37.8469,-122.3002,34.5,142.34,7.9
12:36.0, 17/11/2017, 3750.8068N, 12218.0009W,37.8468,-122.3,34.5,142.34,8.2
12:36.0, 17/11/2017, 3750.8068N, 12218.0009W,37.8468,-122.3,27.07,134.88,8.2
12:37.0, 17/11/2017, 3750.8022N, 12217.9951W,37.8467,-122.2999,27.07,134.88,7.7
12:37.0, 17/11/2017, 3750.8022N, 12217.9951W,37.8467,-122.2999,21.09,143.72,7.7
12:38.0, 17/11/2017, 3750.7978N, 12217.9921W,37.8466,-122.2999,21.09,143.72,7.2
12:38.0, 17/11/2017, 3750.7978N, 12217.9921W,37.8466,-122.2999,16.03,166.74,7.2
12:39.0, 17/11/2017, 3750.7946N, 12217.9931W,37.8466,-122.2999,16.03,166.74,6.3
12:39.0, 17/11/2017, 3750.7946N, 12217.9931W,37.8466,-122.2999,11.38,217.28,6.3
12:40.0, 17/11/2017, 3750.7939N, 12217.9951W,37.8466,-122.2999,11.38,217.28,5.8
12:40.0, 17/11/2017, 3750.7939N, 12217.9951W,37.8466,-122.2999,4.51,251.66,5.8
12:41.0, 17/11/2017, 3750.7939N, 12217.9960W,37.8466,-122.2999,4.51,251.66,5.2
12:41.0, 17/11/2017, 3750.7939N, 12217.9960W,37.8466,-122.2999,2.1,251.66,5.2
12:42.0, 17/11/2017, 3750.7946N, 12217.9960W,37.8466,-122.2999,2.1,251.66,4.8
12:42.0, 17/11/2017, 3750.7946N, 12217.9960W,37.8466,-122.2999,0.1,251.66,4.8
12:43.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0.1,251.66,4.6
12:43.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0.07,251.66,4.6
12:44.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.07,251.66,4.2
12:44.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.05,251.66,4.2
12:45.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.05,251.66,4.7
12:45.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.05,251.66,4.7
12:46.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.05,251.66,4.4
12:46.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.01,251.66,4.4
12:47.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.01,251.66,4.3
12:47.0, 17/11/2017, 3750.7951N, 12217.9951W,37.8466,-122.2999,0.11,251.66,4.3
12:48.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0.11,251.66,4.1
12:48.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0.09,251.66,4.1
12:49.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0.09,251.66,4
12:49.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0,251.66,4
12:50.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0,251.66,4
12:50.0, 17/11/2017, 3750.7949N, 12217.9960W,37.8466,-122.2999,0,251.66,4
12:51.0, 17/11/2017, 3750.7932N, 12217.9970W,37.8466,-122.3,0,251.66,3.8
12:51.0, 17/11/2017, 3750.7932N, 12217.9970W,37.8466,-122.3,9.19,214.95,3.8
12:52.0, 17/11/2017, 3750.7907N, 12217.9990W,37.8465,-122.3,9.19,214.95,3.3
12:52.0, 17/11/2017, 3750.7907N, 12217.9990W,37.8465,-122.3,11.38,209.92,3.3
12:53.0, 17/11/2017, 3750.7878N, 12218.0019W,37.8465,-122.3,11.38,209.92,2.5
12:53.0, 17/11/2017, 3750.7878N, 12218.0019W,37.8465,-122.3,12.93,210.39,2.5
12:54.0, 17/11/2017, 3750.7846N, 12218.0048W,37.8464,-122.3001,12.93,210.39,1.7
12:54.0, 17/11/2017, 3750.7846N, 12218.0048W,37.8464,-122.3001,12.87,214.38,1.7
12:55.0, 17/11/2017, 3750.7819N, 12218.0068W,37.8464,-122.3001,12.87,214.38,0.7
12:55.0, 17/11/2017, 3750.7819N, 12218.0068W,37.8464,-122.3001,11.91,221.01,0.7
12:56.0, 17/11/2017, 3750.7797N, 12218.0097W,37.8463,-122.3002,11.91,221.01,0
12:56.0, 17/11/2017, 3750.7797N, 12218.0097W,37.8463,-122.3002,11.21,233.05,0
12:57.0, 17/11/2017, 3750.7780N, 12218.0136W,37.8463,-122.3002,11.21,233.05,-0.6
12:57.0, 17/11/2017, 3750.7780N, 12218.0136W,37.8463,-122.3002,10.94,238.88,-0.6
12:58.0, 17/11/2017, 3750.7766N, 12218.0175W,37.8463,-122.3003,10.94,238.88,-1.1
12:58.0, 17/11/2017, 3750.7766N, 12218.0175W,37.8463,-122.3003,10.5,241.87,-1.1
12:59.0, 17/11/2017, 3750.7751N, 12218.0205W,37.8463,-122.3003,10.5,241.87,-1.4
12:59.0, 17/11/2017, 3750.7751N, 12218.0205W,37.8463,-122.3003,10.34,242.88,-1.4
13:00.0, 17/11/2017, 3750.7739N, 12218.0234W,37.8462,-122.3004,10.34,242.88,-1.6
13:00.0, 17/11/2017, 3750.7739N, 12218.0234W,37.8462,-122.3004,9.85,243.19,-1.6
13:01.0, 17/11/2017, 3750.7727N, 12218.0273W,37.8462,-122.3005,9.85,243.19,-1.8
13:01.0, 17/11/2017, 3750.7727N, 12218.0273W,37.8462,-122.3005,9.23,243.38,-1.8
13:02.0, 17/11/2017, 3750.7714N, 12218.0302W,37.8462,-122.3005,9.23,243.38,-2
13:02.0, 17/11/2017, 3750.7714N, 12218.0302W,37.8462,-122.3005,8.83,242.95,-2
13:03.0, 17/11/2017, 3750.7705N, 12218.0322W,37.8462,-122.3005,8.83,242.95,-2.1
13:03.0, 17/11/2017, 3750.7705N, 12218.0322W,37.8462,-122.3005,8.31,242.83,-2.1
13:04.0, 17/11/2017, 3750.7692N, 12218.0351W,37.8462,-122.3006,8.31,242.83,-2.1
13:04.0, 17/11/2017, 3750.7692N, 12218.0351W,37.8462,-122.3006,7.97,241.81,-2.1
13:05.0, 17/11/2017, 3750.7683N, 12218.0380W,37.8461,-122.3006,7.97,241.81,-1.7
13:05.0, 17/11/2017, 3750.7683N, 12218.0380W,37.8461,-122.3006,6.97,251.15,-1.7
13:06.0, 17/11/2017, 3750.7670N, 12218.0400W,37.8461,-122.3007,6.97,251.15,-1
13:06.0, 17/11/2017, 3750.7670N, 12218.0400W,37.8461,-122.3007,6.63,244.97,-1
13:07.0, 17/11/2017, 3750.7666N, 12218.0419W,37.8461,-122.3007,6.63,244.97,-0.7
13:07.0, 17/11/2017, 3750.7666N, 12218.0419W,37.8461,-122.3007,6.29,243.69,-0.7
13:08.0, 17/11/2017, 3750.7661N, 12218.0439W,37.8461,-122.3007,6.29,243.69,-0.9
13:08.0, 17/11/2017, 3750.7661N, 12218.0439W,37.8461,-122.3007,3.68,246.75,-0.9
13:09.0, 17/11/2017, 3750.7658N, 12218.0449W,37.8461,-122.3008,3.68,246.75,-1
13:09.0, 17/11/2017, 3750.7658N, 12218.0449W,37.8461,-122.3008,3.26,247.08,-1
13:10.0, 17/11/2017, 3750.7656N, 12218.0458W,37.8461,-122.3008,3.26,247.08,-1.1
13:10.0, 17/11/2017, 3750.7656N, 12218.0458W,37.8461,-122.3008,3.57,271.05,-1.1
13:11.0, 17/11/2017, 3750.7661N, 12218.0478W,37.8461,-122.3008,3.57,271.05,-1.5
13:11.0, 17/11/2017, 3750.7661N, 12218.0478W,37.8461,-122.3008,4.51,278.14,-1.5
13:12.0, 17/11/2017, 3750.7658N, 12218.0498W,37.8461,-122.3008,4.51,278.14,-1.6
13:12.0, 17/11/2017, 3750.7658N, 12218.0498W,37.8461,-122.3008,5.37,268.5,-1.6
13:13.0, 17/11/2017, 3750.7653N, 12218.0517W,37.8461,-122.3009,5.37,268.5,-2.1
13:13.0, 17/11/2017, 3750.7653N, 12218.0517W,37.8461,-122.3009,4.74,249.51,-2.1
13:14.0, 17/11/2017, 3750.7646N, 12218.0527W,37.8461,-122.3009,4.74,249.51,-2.7
13:14.0, 17/11/2017, 3750.7646N, 12218.0527W,37.8461,-122.3009,3.91,220.9,-2.7
13:15.0, 17/11/2017, 3750.7631N, 12218.0537W,37.8461,-122.3009,3.91,220.9,-2.9
13:15.0, 17/11/2017, 3750.7631N, 12218.0537W,37.8461,-122.3009,4.95,170.12,-2.9
13:16.0, 17/11/2017, 3750.7612N, 12218.0527W,37.846,-122.3009,4.95,170.12,-2.9
13:16.0, 17/11/2017, 3750.7612N, 12218.0527W,37.846,-122.3009,5.22,153.1,-2.9
13:17.0, 17/11/2017, 3750.7602N, 12218.0517W,37.846,-122.3009,5.22,153.1,-3
13:17.0, 17/11/2017, 3750.7602N, 12218.0517W,37.846,-122.3009,3.9,124.11,-3
13:18.0, 17/11/2017, 3750.7602N, 12218.0498W,37.846,-122.3008,3.9,124.11,-3.4
13:18.0, 17/11/2017, 3750.7602N, 12218.0498W,37.846,-122.3008,3.97,75.61,-3.4
13:19.0, 17/11/2017, 3750.7604N, 12218.0488W,37.846,-122.3008,3.97,75.61,-3.4
13:19.0, 17/11/2017, 3750.7604N, 12218.0488W,37.846,-122.3008,3.9,66.76,-3.4
13:20.0, 17/11/2017, 3750.7612N, 12218.0478W,37.846,-122.3008,3.9,66.76,-3.3
13:20.0, 17/11/2017, 3750.7612N, 12218.0478W,37.846,-122.3008,3.86,31.02,-3.3
13:21.0, 17/11/2017, 3750.7619N, 12218.0468W,37.846,-122.3008,3.86,31.02,-3.2
13:21.0, 17/11/2017, 3750.7619N, 12218.0468W,37.846,-122.3008,3.03,29.75,-3.2
13:22.0, 17/11/2017, 3750.7622N, 12218.0458W,37.846,-122.3008,3.03,29.75,-3.2
13:22.0, 17/11/2017, 3750.7622N, 12218.0458W,37.846,-122.3008,0.14,29.75,-3.2
13:23.0, 17/11/2017, 3750.7619N, 12218.0458W,37.846,-122.3008,0.14,29.75,-3.1
13:23.0, 17/11/2017, 3750.7619N, 12218.0458W,37.846,-122.3008,0.11,29.75,-3.1
13:24.0, 17/11/2017, 3750.7624N, 12218.0458W,37.846,-122.3008,0.11,29.75,-3.3
13:24.0, 17/11/2017, 3750.7624N, 12218.0458W,37.846,-122.3008,0.17,29.75,-3.3
13:25.0, 17/11/2017, 3750.7626N, 12218.0449W,37.846,-122.3008,0.17,29.75,-3.3
13:25.0, 17/11/2017, 3750.7626N, 12218.0449W,37.846,-122.3008,0.18,29.75,-3.3
13:26.0, 17/11/2017, 3750.7631N, 12218.0449W,37.8461,-122.3008,0.18,29.75,-3.3
13:26.0, 17/11/2017, 3750.7631N, 12218.0449W,37.8461,-122.3008,0.18,29.75,-3.3
13:27.0, 17/11/2017, 3750.7634N, 12218.0439W,37.8461,-122.3007,0.18,29.75,-3.3
13:27.0, 17/11/2017, 3750.7634N, 12218.0439W,37.8461,-122.3007,0.23,29.75,-3.3
13:28.0, 17/11/2017, 3750.7641N, 12218.0429W,37.8461,-122.3007,0.23,29.75,-3.3
13:28.0, 17/11/2017, 3750.7641N, 12218.0429W,37.8461,-122.3007,0.26,29.75,-3.3
13:29.0, 17/11/2017, 3750.7648N, 12218.0419W,37.8461,-122.3007,0.26,29.75,-3.3
13:29.0, 17/11/2017, 3750.7648N, 12218.0419W,37.8461,-122.3007,0.34,29.75,-3.3
13:30.0, 17/11/2017, 3750.7653N, 12218.0410W,37.8461,-122.3007,0.34,29.75,-3.3
13:30.0, 17/11/2017, 3750.7653N, 12218.0410W,37.8461,-122.3007,4.32,56.56,-3.3
13:31.0, 17/11/2017, 3750.7661N, 12218.0400W,37.8461,-122.3007,4.32,56.56,-3.1
13:31.0, 17/11/2017, 3750.7661N, 12218.0400W,37.8461,-122.3007,4.29,55.19,-3.1
13:32.0, 17/11/2017, 3750.7668N, 12218.0390W,37.8461,-122.3007,4.29,55.19,-2.9
13:32.0, 17/11/2017, 3750.7668N, 12218.0390W,37.8461,-122.3007,4.36,57.52,-2.9
13:33.0, 17/11/2017, 3750.7673N, 12218.0371W,37.8461,-122.3006,4.36,57.52,-2.6
13:33.0, 17/11/2017, 3750.7673N, 12218.0371W,37.8461,-122.3006,4.31,58.67,-2.6
13:34.0, 17/11/2017, 3750.7680N, 12218.0361W,37.8461,-122.3006,4.31,58.67,-2.3
13:34.0, 17/11/2017, 3750.7680N, 12218.0361W,37.8461,-122.3006,3.55,58.35,-2.3
13:35.0, 17/11/2017, 3750.7683N, 12218.0351W,37.8461,-122.3006,3.55,58.35,-2.1
13:35.0, 17/11/2017, 3750.7683N, 12218.0351W,37.8461,-122.3006,1.78,60.03,-2.1
13:36.0, 17/11/2017, 3750.7683N, 12218.0351W,37.8461,-122.3006,1.78,60.03,-2
13:36.0, 17/11/2017, 3750.7683N, 12218.0351W,37.8461,-122.3006,0.76,56.96,-2
13:37.0, 17/11/2017, 3750.7685N, 12218.0351W,37.8461,-122.3006,0.76,56.96,-1.9
13:37.0, 17/11/2017, 3750.7685N, 12218.0351W,37.8461,-122.3006,0.78,48.07,-1.9
13:38.0, 17/11/2017, 3750.7687N, 12218.0341W,37.8461,-122.3006,0.78,48.07,-1.7
13:38.0, 17/11/2017, 3750.7687N, 12218.0341W,37.8461,-122.3006,1.53,57.38,-1.7
13:39.0, 17/11/2017, 3750.7692N, 12218.0341W,37.8462,-122.3006,1.53,57.38,-1.6
13:39.0, 17/11/2017, 3750.7692N, 12218.0341W,37.8462,-122.3006,2.38,59.44,-1.6
13:40.0, 17/11/2017, 3750.7697N, 12218.0332W,37.8462,-122.3006,2.38,59.44,-1.6
13:40.0, 17/11/2017, 3750.7697N, 12218.0332W,37.8462,-122.3006,3.44,57.88,-1.6
13:41.0, 17/11/2017, 3750.7702N, 12218.0322W,37.8462,-122.3005,3.44,57.88,-1.6
13:41.0, 17/11/2017, 3750.7702N, 12218.0322W,37.8462,-122.3005,3.95,61.08,-1.6
13:42.0, 17/11/2017, 3750.7705N, 12218.0302W,37.8462,-122.3005,3.95,61.08,-1.5
13:42.0, 17/11/2017, 3750.7705N, 12218.0302W,37.8462,-122.3005,4.61,65.75,-1.5
13:43.0, 17/11/2017, 3750.7707N, 12218.0292W,37.8462,-122.3005,4.61,65.75,-1.6
13:43.0, 17/11/2017, 3750.7707N, 12218.0292W,37.8462,-122.3005,5.27,61.91,-1.6
13:44.0, 17/11/2017, 3750.7709N, 12218.0273W,37.8462,-122.3005,5.27,61.91,-1.6
13:44.0, 17/11/2017, 3750.7709N, 12218.0273W,37.8462,-122.3005,5.56,64.48,-1.6
13:45.0, 17/11/2017, 3750.7714N, 12218.0253W,37.8462,-122.3004,5.56,64.48,-1.6
13:45.0, 17/11/2017, 3750.7714N, 12218.0253W,37.8462,-122.3004,5.13,60.28,-1.6
13:46.0, 17/11/2017, 3750.7722N, 12218.0244W,37.8462,-122.3004,5.13,60.28,-1.5
13:46.0, 17/11/2017, 3750.7722N, 12218.0244W,37.8462,-122.3004,3.98,58.49,-1.5
13:47.0, 17/11/2017, 3750.7724N, 12218.0234W,37.8462,-122.3004,3.98,58.49,-1.5
13:47.0, 17/11/2017, 3750.7724N, 12218.0234W,37.8462,-122.3004,3.23,60.66,-1.5
13:48.0, 17/11/2017, 3750.7729N, 12218.0224W,37.8462,-122.3004,3.23,60.66,-1.5
13:48.0, 17/11/2017, 3750.7729N, 12218.0224W,37.8462,-122.3004,3.26,55.55,-1.5
13:49.0, 17/11/2017, 3750.7734N, 12218.0214W,37.8462,-122.3004,3.26,55.55,-1.4
13:49.0, 17/11/2017, 3750.7734N, 12218.0214W,37.8462,-122.3004,3.21,59.99,-1.4
13:50.0, 17/11/2017, 3750.7739N, 12218.0205W,37.8462,-122.3003,3.21,59.99,-1.1
13:50.0, 17/11/2017, 3750.7739N, 12218.0205W,37.8462,-122.3003,3.26,56.35,-1.1
13:51.0, 17/11/2017, 3750.7746N, 12218.0195W,37.8462,-122.3003,3.26,56.35,-0.9
13:51.0, 17/11/2017, 3750.7746N, 12218.0195W,37.8462,-122.3003,3.32,56.65,-0.9
13:52.0, 17/11/2017, 3750.7751N, 12218.0175W,37.8463,-122.3003,3.32,56.65,-0.8
13:52.0, 17/11/2017, 3750.7751N, 12218.0175W,37.8463,-122.3003,3.36,58.72,-0.8
13:53.0, 17/11/2017, 3750.7758N, 12218.0166W,37.8463,-122.3003,3.36,58.72,-0.7
13:53.0, 17/11/2017, 3750.7758N, 12218.0166W,37.8463,-122.3003,3.37,58.59,-0.7
13:54.0, 17/11/2017, 3750.7763N, 12218.0156W,37.8463,-122.3003,3.37,58.59,-0.6
13:54.0, 17/11/2017, 3750.7763N, 12218.0156W,37.8463,-122.3003,3.39,56.85,-0.6
13:55.0, 17/11/2017, 3750.7770N, 12218.0146W,37.8463,-122.3003,3.39,56.85,-0.4
13:55.0, 17/11/2017, 3750.7770N, 12218.0146W,37.8463,-122.3003,3.4,57.57,-0.4
13:56.0, 17/11/2017, 3750.7775N, 12218.0136W,37.8463,-122.3002,3.4,57.57,-0.3
13:56.0, 17/11/2017, 3750.7775N, 12218.0136W,37.8463,-122.3002,3.38,57.47,-0.3
13:57.0, 17/11/2017, 3750.7783N, 12218.0126W,37.8463,-122.3002,3.38,57.47,-0.3
13:57.0, 17/11/2017, 3750.7783N, 12218.0126W,37.8463,-122.3002,3.34,56.85,-0.3
13:58.0, 17/11/2017, 3750.7790N, 12218.0117W,37.8463,-122.3002,3.34,56.85,-0.3
