Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
14:43.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.18,172.35,157.2
14:43.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.11,132.55,157.2
14:44.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.11,132.55,157.2
14:44.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0,330.76,157.2
14:45.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0,330.76,157.2
14:45.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.16,118.23,157.2
14:46.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.16,118.23,157.2
14:46.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.13,128.01,157.2
14:47.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.13,128.01,157.2
14:47.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.06,263.86,157.2
14:48.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.06,263.86,157.2
14:48.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.08,152.22,157.2
14:49.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.08,152.22,157.2
14:49.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.19,94.32,157.2
14:50.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.19,94.32,157.1
14:50.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.04,304.82,157.1
14:51.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.04,304.82,157.1
14:51.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.04,158.78,157.1
14:52.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.04,158.78,157.1
14:52.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.05,160.2,157.1
14:53.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.05,160.2,157.1
14:53.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.13,127.35,157.1
14:54.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.13,127.35,157.1
14:54.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.11,153.66,157.1
14:55.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.11,153.66,157.1
14:55.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.18,134.63,157.1
14:56.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.18,134.63,157.1
14:56.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.2,221.13,157.1
14:57.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.2,221.13,157.1
14:57.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.25,318.95,157.1
14:58.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.25,318.95,157.1
14:58.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.33,342.39,157.1
14:59.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.33,342.39,157.1
14:59.0, 21/11/2017, 3752.4533N, 12215.4804W,37.8742,-122.258,0.41,345.82,157.1
15:00.0, 21/11/2017, 3752.4536N, 12215.4804W,37.8742,-122.258,0.41,345.82,157
15:00.0, 21/11/2017, 3752.4536N, 12215.4804W,37.8742,-122.258,0.54,340.68,157
15:01.0, 21/11/2017, 3752.4536N, 12215.4804W,37.8742,-122.258,0.54,340.68,157
15:01.0, 21/11/2017, 3752.4536N, 12215.4804W,37.8742,-122.258,0.51,353.37,157
15:02.0, 21/11/2017, 3752.4538N, 12215.4804W,37.8742,-122.258,0.51,353.37,157
15:02.0, 21/11/2017, 3752.4538N, 12215.4804W,37.8742,-122.258,0.36,359.41,157
15:03.0, 21/11/2017, 3752.4538N, 12215.4804W,37.8742,-122.258,0.36,359.41,157
15:03.0, 21/11/2017, 3752.4538N, 12215.4804W,37.8742,-122.258,0.38,351.19,157
