Time, Date, Latitude, Longitude, Latitudedegree, Longitudedegree, Speed, GPSangle, Altitude
35:49.0, 23/11/2017, 3752.0979N, 12213.7783W,37.8683,-122.2296,25.68,34.91,245
35:50.0, 23/11/2017, 3752.1027N, 12213.7724W,37.8684,-122.2295,25.68,34.91,245.9
35:50.0, 23/11/2017, 3752.1027N, 12213.7724W,37.8684,-122.2295,24.85,41.84,245.9
35:51.0, 23/11/2017, 3752.1071N, 12213.7656W,37.8685,-122.2294,24.85,41.84,247.1
35:51.0, 23/11/2017, 3752.1071N, 12213.7656W,37.8685,-122.2294,26.26,46.94,247.1
35:52.0, 23/11/2017, 3752.1113N, 12213.7587W,37.8685,-122.2293,26.26,46.94,248.4
35:52.0, 23/11/2017, 3752.1113N, 12213.7587W,37.8685,-122.2293,25.63,48.68,248.4
35:53.0, 23/11/2017, 3752.1157N, 12213.7519W,37.8686,-122.2292,25.63,48.68,249.7
35:53.0, 23/11/2017, 3752.1157N, 12213.7519W,37.8686,-122.2292,25.13,47.5,249.7
35:54.0, 23/11/2017, 3752.1201N, 12213.7451W,37.8687,-122.2291,25.13,47.5,251
35:54.0, 23/11/2017, 3752.1201N, 12213.7451W,37.8687,-122.2291,24.7,45.39,251
35:55.0, 23/11/2017, 3752.1250N, 12213.7392W,37.8688,-122.229,24.7,45.39,252.2
35:55.0, 23/11/2017, 3752.1250N, 12213.7392W,37.8688,-122.229,24.7,40.46,252.2
35:56.0, 23/11/2017, 3752.1301N, 12213.7343W,37.8688,-122.2289,24.7,40.46,253.5
35:56.0, 23/11/2017, 3752.1301N, 12213.7343W,37.8688,-122.2289,24.65,38.92,253.5
35:57.0, 23/11/2017, 3752.1357N, 12213.7285W,37.8689,-122.2288,24.65,38.92,254.9
35:57.0, 23/11/2017, 3752.1357N, 12213.7285W,37.8689,-122.2288,24.97,37.25,254.9
35:58.0, 23/11/2017, 3752.1411N, 12213.7226W,37.869,-122.2287,24.97,37.25,256.3
35:58.0, 23/11/2017, 3752.1411N, 12213.7226W,37.869,-122.2287,25.84,39.44,256.3
35:59.0, 23/11/2017, 3752.1459N, 12213.7167W,37.8691,-122.2286,25.84,39.44,257.7
35:59.0, 23/11/2017, 3752.1459N, 12213.7167W,37.8691,-122.2286,26.33,43.5,257.7
36:00.0, 23/11/2017, 3752.1496N, 12213.7089W,37.8692,-122.2285,26.33,43.5,259.2
36:00.0, 23/11/2017, 3752.1496N, 12213.7089W,37.8692,-122.2285,26.9,51.5,259.2
36:01.0, 23/11/2017, 3752.1530N, 12213.7011W,37.8692,-122.2284,26.9,51.5,260.6
36:01.0, 23/11/2017, 3752.1530N, 12213.7011W,37.8692,-122.2284,25.19,54.98,260.6
36:02.0, 23/11/2017, 3752.1562N, 12213.6943W,37.8693,-122.2282,25.19,54.98,262.1
36:02.0, 23/11/2017, 3752.1562N, 12213.6943W,37.8693,-122.2282,22.11,57.09,262.1
36:03.0, 23/11/2017, 3752.1589N, 12213.6875W,37.8693,-122.2281,22.11,57.09,263.4
36:03.0, 23/11/2017, 3752.1589N, 12213.6875W,37.8693,-122.2281,22.11,59.73,263.4
36:04.0, 23/11/2017, 3752.1613N, 12213.6796W,37.8694,-122.228,22.11,59.73,264.7
36:04.0, 23/11/2017, 3752.1613N, 12213.6796W,37.8694,-122.228,24.7,64.06,264.7
36:05.0, 23/11/2017, 3752.1630N, 12213.6699W,37.8694,-122.2278,24.7,64.06,266.2
36:05.0, 23/11/2017, 3752.1630N, 12213.6699W,37.8694,-122.2278,26.95,68.07,266.2
36:06.0, 23/11/2017, 3752.1652N, 12213.6601W,37.8694,-122.2277,26.95,68.07,267.7
36:06.0, 23/11/2017, 3752.1652N, 12213.6601W,37.8694,-122.2277,27.37,68.36,267.7
36:07.0, 23/11/2017, 3752.1684N, 12213.6503W,37.8695,-122.2275,27.37,68.36,269
36:07.0, 23/11/2017, 3752.1684N, 12213.6503W,37.8695,-122.2275,29.12,65.12,269
36:08.0, 23/11/2017, 3752.1716N, 12213.6416W,37.8695,-122.2274,29.12,65.12,270.7
36:08.0, 23/11/2017, 3752.1716N, 12213.6416W,37.8695,-122.2274,26.78,62.28,270.7
36:09.0, 23/11/2017, 3752.1745N, 12213.6328W,37.8696,-122.2272,26.78,62.28,272.7
36:09.0, 23/11/2017, 3752.1745N, 12213.6328W,37.8696,-122.2272,25.91,63.21,272.7
36:10.0, 23/11/2017, 3752.1765N, 12213.6240W,37.8696,-122.2271,25.91,63.21,274.7
36:10.0, 23/11/2017, 3752.1765N, 12213.6240W,37.8696,-122.2271,26.86,64.25,274.7
36:11.0, 23/11/2017, 3752.1796N, 12213.6152W,37.8697,-122.2269,26.86,64.25,276.6
36:11.0, 23/11/2017, 3752.1796N, 12213.6152W,37.8697,-122.2269,26.21,62.91,276.6
36:12.0, 23/11/2017, 3752.1818N, 12213.6064W,37.8697,-122.2268,26.21,62.91,278.5
36:12.0, 23/11/2017, 3752.1818N, 12213.6064W,37.8697,-122.2268,25.96,65.04,278.5
36:13.0, 23/11/2017, 3752.1848N, 12213.5986W,37.8697,-122.2266,25.96,65.04,279
36:13.0, 23/11/2017, 3752.1848N, 12213.5986W,37.8697,-122.2266,25.1,63.18,279
36:14.0, 23/11/2017, 3752.1845N, 12213.5888W,37.8697,-122.2265,25.1,63.18,280.3
36:14.0, 23/11/2017, 3752.1845N, 12213.5888W,37.8697,-122.2265,24.5,68.54,280.3
36:15.0, 23/11/2017, 3752.1848N, 12213.5800W,37.8697,-122.2263,24.5,68.54,281.6
36:15.0, 23/11/2017, 3752.1848N, 12213.5800W,37.8697,-122.2263,23.51,73.41,281.6
36:16.0, 23/11/2017, 3752.1862N, 12213.5712W,37.8698,-122.2262,23.51,73.41,282.8
36:16.0, 23/11/2017, 3752.1862N, 12213.5712W,37.8698,-122.2262,22.77,74.64,282.8
36:17.0, 23/11/2017, 3752.1892N, 12213.5644W,37.8698,-122.2261,22.77,74.64,284.4
36:17.0, 23/11/2017, 3752.1892N, 12213.5644W,37.8698,-122.2261,21.94,67.82,284.4
36:18.0, 23/11/2017, 3752.1918N, 12213.5576W,37.8699,-122.226,21.94,67.82,285.6
36:18.0, 23/11/2017, 3752.1918N, 12213.5576W,37.8699,-122.226,19.43,64.29,285.6
36:19.0, 23/11/2017, 3752.1945N, 12213.5517W,37.8699,-122.2259,19.43,64.29,286.5
36:19.0, 23/11/2017, 3752.1945N, 12213.5517W,37.8699,-122.2259,16.01,62.38,286.5
36:20.0, 23/11/2017, 3752.1970N, 12213.5468W,37.8699,-122.2258,16.01,62.38,287.1
36:20.0, 23/11/2017, 3752.1970N, 12213.5468W,37.8699,-122.2258,13.85,63.45,287.1
36:21.0, 23/11/2017, 3752.1987N, 12213.5429W,37.87,-122.2257,13.85,63.45,287.6
36:21.0, 23/11/2017, 3752.1987N, 12213.5429W,37.87,-122.2257,12.05,63.68,287.6
36:22.0, 23/11/2017, 3752.2004N, 12213.5390W,37.87,-122.2257,12.05,63.68,288.3
36:22.0, 23/11/2017, 3752.2004N, 12213.5390W,37.87,-122.2257,10.46,62.92,288.3
36:23.0, 23/11/2017, 3752.2016N, 12213.5361W,37.87,-122.2256,10.46,62.92,289.1
36:23.0, 23/11/2017, 3752.2016N, 12213.5361W,37.87,-122.2256,8.91,62.11,289.1
36:24.0, 23/11/2017, 3752.2031N, 12213.5332W,37.8701,-122.2256,8.91,62.11,289.8
36:24.0, 23/11/2017, 3752.2031N, 12213.5332W,37.8701,-122.2256,7.08,58.04,289.8
36:25.0, 23/11/2017, 3752.2043N, 12213.5322W,37.8701,-122.2255,7.08,58.04,290.4
36:25.0, 23/11/2017, 3752.2043N, 12213.5322W,37.8701,-122.2255,6.26,50.15,290.4
36:26.0, 23/11/2017, 3752.2058N, 12213.5302W,37.8701,-122.2255,6.26,50.15,290.8
36:26.0, 23/11/2017, 3752.2058N, 12213.5302W,37.8701,-122.2255,6.3,47.76,290.8
36:27.0, 23/11/2017, 3752.2075N, 12213.5292W,37.8701,-122.2255,6.3,47.76,291.3
36:27.0, 23/11/2017, 3752.2075N, 12213.5292W,37.8701,-122.2255,7.15,42.14,291.3
36:28.0, 23/11/2017, 3752.2094N, 12213.5273W,37.8702,-122.2255,7.15,42.14,291.6
36:28.0, 23/11/2017, 3752.2094N, 12213.5273W,37.8702,-122.2255,8.79,41.34,291.6
36:29.0, 23/11/2017, 3752.2111N, 12213.5244W,37.8702,-122.2254,8.79,41.34,292.1
36:29.0, 23/11/2017, 3752.2111N, 12213.5244W,37.8702,-122.2254,10.13,42.93,292.1
36:30.0, 23/11/2017, 3752.2136N, 12213.5224W,37.8702,-122.2254,10.13,42.93,292.7
36:30.0, 23/11/2017, 3752.2136N, 12213.5224W,37.8702,-122.2254,10.69,40.84,292.7
36:31.0, 23/11/2017, 3752.2158N, 12213.5205W,37.8703,-122.2253,10.69,40.84,293.4
36:31.0, 23/11/2017, 3752.2158N, 12213.5205W,37.8703,-122.2253,10.04,39.87,293.4
36:32.0, 23/11/2017, 3752.2175N, 12213.5175W,37.8703,-122.2253,10.04,39.87,294
36:32.0, 23/11/2017, 3752.2175N, 12213.5175W,37.8703,-122.2253,8.15,37.73,294
36:33.0, 23/11/2017, 3752.2189N, 12213.5156W,37.8703,-122.2253,8.15,37.73,294.7
36:33.0, 23/11/2017, 3752.2189N, 12213.5156W,37.8703,-122.2253,8.08,39.38,294.7
36:34.0, 23/11/2017, 3752.2209N, 12213.5136W,37.8703,-122.2252,8.08,39.38,295.4
36:34.0, 23/11/2017, 3752.2209N, 12213.5136W,37.8703,-122.2252,9.04,40.7,295.4
36:35.0, 23/11/2017, 3752.2231N, 12213.5117W,37.8704,-122.2252,9.04,40.7,296.1
36:35.0, 23/11/2017, 3752.2231N, 12213.5117W,37.8704,-122.2252,10.46,38.45,296.1
36:36.0, 23/11/2017, 3752.2255N, 12213.5097W,37.8704,-122.2252,10.46,38.45,296.8
36:36.0, 23/11/2017, 3752.2255N, 12213.5097W,37.8704,-122.2252,11.6,38.47,296.8
36:37.0, 23/11/2017, 3752.2277N, 12213.5068W,37.8705,-122.2251,11.6,38.47,297.5
36:37.0, 23/11/2017, 3752.2277N, 12213.5068W,37.8705,-122.2251,11.65,37.71,297.5
36:38.0, 23/11/2017, 3752.2299N, 12213.5039W,37.8705,-122.2251,11.65,37.71,298.1
36:38.0, 23/11/2017, 3752.2299N, 12213.5039W,37.8705,-122.2251,11.46,35.58,298.1
36:39.0, 23/11/2017, 3752.2324N, 12213.5019W,37.8705,-122.225,11.46,35.58,298.9
36:39.0, 23/11/2017, 3752.2324N, 12213.5019W,37.8705,-122.225,11.41,34.76,298.9
36:40.0, 23/11/2017, 3752.2346N, 12213.4990W,37.8706,-122.225,11.41,34.76,299.7
36:40.0, 23/11/2017, 3752.2346N, 12213.4990W,37.8706,-122.225,11.57,31.92,299.7
36:41.0, 23/11/2017, 3752.2368N, 12213.4980W,37.8706,-122.225,11.57,31.92,300.4
36:41.0, 23/11/2017, 3752.2368N, 12213.4980W,37.8706,-122.225,11.06,28.07,300.4
36:42.0, 23/11/2017, 3752.2402N, 12213.4960W,37.8707,-122.2249,11.06,28.07,301
36:42.0, 23/11/2017, 3752.2402N, 12213.4960W,37.8707,-122.2249,12.81,24.03,301
36:43.0, 23/11/2017, 3752.2429N, 12213.4941W,37.8707,-122.2249,12.81,24.03,301.6
36:43.0, 23/11/2017, 3752.2429N, 12213.4941W,37.8707,-122.2249,12.89,19.83,301.6
36:44.0, 23/11/2017, 3752.2465N, 12213.4931W,37.8708,-122.2249,12.89,19.83,302.5
36:44.0, 23/11/2017, 3752.2465N, 12213.4931W,37.8708,-122.2249,13.45,18.58,302.5
36:45.0, 23/11/2017, 3752.2504N, 12213.4921W,37.8708,-122.2249,13.45,18.58,303.5
36:45.0, 23/11/2017, 3752.2504N, 12213.4921W,37.8708,-122.2249,13.77,14.37,303.5
36:46.0, 23/11/2017, 3752.2524N, 12213.4892W,37.8709,-122.2248,13.77,14.37,304.2
36:46.0, 23/11/2017, 3752.2524N, 12213.4892W,37.8709,-122.2248,16.44,12.17,304.2
36:47.0, 23/11/2017, 3752.2568N, 12213.4873W,37.8709,-122.2248,16.44,12.17,305.2
36:47.0, 23/11/2017, 3752.2568N, 12213.4873W,37.8709,-122.2248,16.44,10.8,305.2
36:48.0, 23/11/2017, 3752.2614N, 12213.4863W,37.871,-122.2248,16.44,10.8,306.2
36:48.0, 23/11/2017, 3752.2614N, 12213.4863W,37.871,-122.2248,17.01,14.82,306.2
36:49.0, 23/11/2017, 3752.2661N, 12213.4843W,37.8711,-122.2247,17.01,14.82,307.4
36:49.0, 23/11/2017, 3752.2661N, 12213.4843W,37.8711,-122.2247,17.92,18.28,307.4
36:50.0, 23/11/2017, 3752.2697N, 12213.4814W,37.8712,-122.2247,17.92,18.28,308.2
36:50.0, 23/11/2017, 3752.2697N, 12213.4814W,37.8712,-122.2247,18.36,23.4,308.2
36:51.0, 23/11/2017, 3752.2712N, 12213.4775W,37.8712,-122.2246,18.36,23.4,308.1
36:51.0, 23/11/2017, 3752.2712N, 12213.4775W,37.8712,-122.2246,17.59,30,308.1
36:52.0, 23/11/2017, 3752.2753N, 12213.4736W,37.8713,-122.2246,17.59,30,309.3
36:52.0, 23/11/2017, 3752.2753N, 12213.4736W,37.8713,-122.2246,18.06,32.73,309.3
36:53.0, 23/11/2017, 3752.2795N, 12213.4707W,37.8713,-122.2245,18.06,32.73,310.5
36:53.0, 23/11/2017, 3752.2795N, 12213.4707W,37.8713,-122.2245,17.46,31.94,310.5
36:54.0, 23/11/2017, 3752.2836N, 12213.4677W,37.8714,-122.2245,17.46,31.94,310.4
36:54.0, 23/11/2017, 3752.2836N, 12213.4677W,37.8714,-122.2245,17.46,34.2,310.4
36:55.0, 23/11/2017, 3752.2888N, 12213.4638W,37.8715,-122.2244,17.46,34.2,311.4
36:55.0, 23/11/2017, 3752.2888N, 12213.4638W,37.8715,-122.2244,16.68,33.66,311.4
36:56.0, 23/11/2017, 3752.2927N, 12213.4609W,37.8715,-122.2244,16.68,33.66,312.2
36:56.0, 23/11/2017, 3752.2927N, 12213.4609W,37.8715,-122.2244,16.41,33.47,312.2
36:57.0, 23/11/2017, 3752.2958N, 12213.4580W,37.8716,-122.2243,16.41,33.47,313.1
36:57.0, 23/11/2017, 3752.2958N, 12213.4580W,37.8716,-122.2243,13,32.35,313.1
36:58.0, 23/11/2017, 3752.2985N, 12213.4560W,37.8716,-122.2243,13,32.35,314.1
36:58.0, 23/11/2017, 3752.2985N, 12213.4560W,37.8716,-122.2243,9.57,32.28,314.1
36:59.0, 23/11/2017, 3752.3002N, 12213.4541W,37.8717,-122.2242,9.57,32.28,314.9
36:59.0, 23/11/2017, 3752.3002N, 12213.4541W,37.8717,-122.2242,7.62,37.4,314.9
37:00.0, 23/11/2017, 3752.3012N, 12213.4531W,37.8717,-122.2242,7.62,37.4,315.7
37:00.0, 23/11/2017, 3752.3012N, 12213.4531W,37.8717,-122.2242,5.17,50.01,315.7
37:01.0, 23/11/2017, 3752.3015N, 12213.4521W,37.8717,-122.2242,5.17,50.01,316.3
37:01.0, 23/11/2017, 3752.3015N, 12213.4521W,37.8717,-122.2242,3.93,51.51,316.3
37:02.0, 23/11/2017, 3752.3020N, 12213.4511W,37.8717,-122.2242,3.93,51.51,316.8
37:02.0, 23/11/2017, 3752.3020N, 12213.4511W,37.8717,-122.2242,3.41,61.3,316.8
37:03.0, 23/11/2017, 3752.3020N, 12213.4501W,37.8717,-122.2242,3.41,61.3,317.4
37:03.0, 23/11/2017, 3752.3020N, 12213.4501W,37.8717,-122.2242,0.18,61.3,317.4
37:04.0, 23/11/2017, 3752.3020N, 12213.4492W,37.8717,-122.2242,0.18,61.3,317.9
37:04.0, 23/11/2017, 3752.3020N, 12213.4492W,37.8717,-122.2242,0.13,61.3,317.9
37:05.0, 23/11/2017, 3752.3020N, 12213.4492W,37.8717,-122.2242,0.13,61.3,318.4
37:05.0, 23/11/2017, 3752.3020N, 12213.4492W,37.8717,-122.2242,0.15,61.3,318.4
37:06.0, 23/11/2017, 3752.3022N, 12213.4492W,37.8717,-122.2242,0.15,61.3,319.1
37:06.0, 23/11/2017, 3752.3022N, 12213.4492W,37.8717,-122.2242,0.15,61.3,319.1
37:07.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0.15,61.3,319.6
37:07.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0.13,61.3,319.6
37:08.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0.13,61.3,320.2
37:08.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:09.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:09.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:10.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:10.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:11.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:11.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:12.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:12.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:13.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:13.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:14.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:14.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:15.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:15.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:16.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:16.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:17.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:17.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:18.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:18.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:19.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:19.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:20.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:20.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:21.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:21.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:22.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:22.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:23.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:23.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:24.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:24.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:25.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:25.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:26.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:26.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:27.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:27.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:28.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:28.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:29.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:29.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:30.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:30.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:31.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:31.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:32.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:32.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0.11,61.3,320.2
37:33.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0.11,61.3,320.2
37:33.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:34.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:34.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:35.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:35.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:36.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:36.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:37.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:37.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:38.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:38.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:39.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:39.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:40.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:40.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:41.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:41.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:42.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:42.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:43.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:43.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:44.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:44.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:45.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:45.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:46.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:46.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:47.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:47.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:48.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:48.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:49.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:49.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:50.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:50.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:51.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:51.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:52.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:52.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:53.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:53.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:54.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:54.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:55.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:55.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:56.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:56.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:57.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:57.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:58.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:58.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:59.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
37:59.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:00.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:00.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:01.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:01.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:02.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:02.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
38:03.0, 23/11/2017, 3752.3024N, 12213.4482W,37.8717,-122.2241,0,61.3,320.2
